Date,Close,High,Low,Open,Volume,Daily_Return,Rolling_Mean_7,Rolling_Std_7,MA_7,MA_30,Volatility_7,Volatility_30,Cumulative_Return,Rolling_Max,Drawdown,RSI_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,Rolling_Return_Mean_30,Rolling_Return_Std_30,Sharpe_30,Future_Volatility_7,Risk_Label
2015-04-23,28.83323860168457,29.000007547906723,28.49303022282521,28.528608412320764,183083600,0.008163788490840318,28.287184034075057,0.011978797137599494,28.287184034075057,28.04171059926351,0.011978797137599494,0.012192149408106655,1.1907237120590228,29.573686599731445,-0.025037392465422248,64.60713608824558,28.06309356689453,0.3466382295408644,28.75637002597626,27.3698171078128,0.0020405745121046576,0.012192149408106652,0.16736790567443868,0.02030468660068806,2
2015-04-24,28.968870162963867,29.04669700871143,28.73539301864322,29.015566948996813,178103600,0.004704000239202255,28.39836311340332,0.01198329220814434,28.39836311340332,28.084922218322752,0.01198329220814434,0.011824422801430375,1.1963248766853722,29.573686599731445,-0.020451168126366492,60.87596651413004,28.130245971679688,0.38539379379591004,28.901033559271507,27.35945838408787,0.0015947268608172897,0.01182442280143037,0.13486720557931842,0.021619889515937313,2
2015-04-27,29.495859146118164,29.602593688845488,29.16232133416995,29.420258056377868,387816800,0.018191561499973252,28.604203632899694,0.012326398186119284,28.604203632899694,28.15207430521647,0.012326398186119284,0.01208705278438093,1.218087894253542,29.573686599731445,-0.0026316453091103087,72.89647310624443,28.234754180908205,0.4555808905946671,29.14591596209754,27.32359239971887,0.002431455126889633,0.012087052784380924,0.2011619515744646,0.019118867340563755,2
2015-04-28,29.0311279296875,29.91611389235912,28.81099516558888,29.898328196468167,475696000,-0.015755812167682737,28.788761138916016,0.013512633883669554,28.788761138916016,28.193655331929524,0.013512633883669554,0.012415548601017826,1.198895930187955,29.573686599731445,-0.018345993767610702,65.32758157266503,28.281338024139405,0.48753019529748676,29.256398414734377,27.306277633544433,0.0015394657523039887,0.01241554860101782,0.12399498417474553,0.019484609499088607,2
2015-04-29,28.604196548461918,29.26015342754499,28.528595474760703,28.94218240954917,253544400,-0.014705986700192852,28.82179614475795,0.013443012963339326,28.82179614475795,28.205514017740885,0.013443012963339326,0.012415990202794268,1.1812649825836956,29.573686599731445,-0.032782184527455294,56.067687494088396,28.328144550323486,0.47018172292438215,29.26850799617225,27.387781104474723,0.0004916983964533365,0.012415990202794262,0.039602028386159484,0.020821690178916667,2
2015-04-30,27.82817268371582,28.604203542961915,27.701428378930867,28.604203542961915,332781600,-0.02712972075378306,28.76588875906808,0.017211589202264996,28.76588875906808,28.180906295776367,0.017211589202264996,0.013220283965457887,1.1492175934699775,29.573686599731445,-0.05902253376930955,45.146847724635194,28.338150596618654,0.45642695437350356,29.25100450536566,27.425296687871647,-0.000787830317080492,0.013220283965457881,-0.05959254121461722,0.01798169582471179,2
2015-05-01,28.67313575744629,28.93552062370091,27.861528367104484,28.03941419799725,234050400,0.030363584534780275,28.776371547154017,0.020575436570700743,28.776371547154017,28.191653569539387,0.020575436570700743,0.014318139581937972,1.18411195901816,29.573686599731445,-0.030451084928090566,54.44163274606976,28.37850866317749,0.4480880423530856,29.27468474788366,27.482332578471322,0.00047596802241561077,0.014318139581937967,0.03324230914860157,0.012951502621586439,1
2015-05-04,28.61754608154297,29.033358897210668,28.5197077719741,28.795433608675246,203953200,-0.001938737233819432,28.74555832999093,0.02030468660068806,28.74555832999093,28.212407112121582,0.02030468660068806,0.014114908483650383,1.1818162770742004,29.573686599731445,-0.03233078550974966,55.141357469788375,28.393517875671385,0.4509504234320687,29.295418722535523,27.491617028807248,0.0008296488399547479,0.014114908483650379,0.05877819476589233,0.0130356725112573,1
2015-05-05,27.972700119018555,28.56194878980824,27.968251998978214,28.495240560889048,197085600,-0.022533237500063308,28.60324832371303,0.021619889515937313,28.60324832371303,28.201956113179524,0.021619889515937313,0.014616546156198099,1.1551861302214468,29.573686599731445,-0.05413550574135828,48.0977841918842,28.391182804107665,0.4531053619595381,29.297393528026742,27.484972080188587,-0.000268295904180856,0.014616546156198094,-0.018355629388348088,0.012720673716024502,1
2015-05-06,27.79703521728516,28.18393851358696,27.43014337071556,28.141689857760326,288564000,-0.0062798693363878,28.3605591910226,0.019118867340563755,28.3605591910226,28.189503733317057,0.019118867340563755,0.014641757448556206,1.1479317122644486,29.573686599731445,-0.060075411175230964,47.76403588917915,28.38462314605713,0.46104052133628853,29.306704188729707,27.462542103384553,-0.00034137074737568366,0.014641757448556203,-0.023314875183193643,0.01217179707646514,1
2015-05-07,27.968975067138672,28.1520706333886,27.692097515406704,27.859563034667516,175763600,0.006185546354475768,28.20882306780134,0.019484609499088607,28.20882306780134,28.207316335042318,0.019484609499088607,0.013846394670589198,1.1550322970824332,29.573686599731445,-0.0542614640613438,52.04251787828425,28.375987434387206,0.46740402031102285,29.31079547500925,27.44117939376516,0.0007357095859394369,0.013846394670589193,0.05313365705963449,0.012392371297079902,1
2015-05-08,28.495929718017575,28.495929718017575,28.158765372131118,28.286039082313177,222201600,0.018840685066719987,28.193356377737864,0.020821690178916667,28.193356377737864,28.236319923400877,0.020821690178916667,0.014195896510912525,1.1767938968336535,29.573686599731445,-0.03644310215026281,51.11445668594498,28.387695407867433,0.4673251375099729,29.322345682887377,27.45304513284749,0.001131391906619783,0.01419589651091252,0.07969851750821594,0.01105035588148693,1
2015-05-11,28.205659866333008,28.482535721818746,28.05159103941516,28.44457727863671,168143200,-0.010186361861393656,28.247283118111746,0.01798169582471179,28.247283118111746,28.26298542022705,0.01798169582471179,0.014250597637481753,1.1648066483642263,29.573686599731445,-0.046258241385802035,49.87739736309038,28.38766927719116,0.46733583554558217,29.322340948282324,27.4529976061,0.001057452007886032,0.01425059763748175,0.07420404636958766,0.009645890741719494,0
2015-05-12,28.105180740356445,28.330699748396363,27.8707283299041,28.044892198904183,192640000,-0.0035623745890979164,28.166146687098912,0.012951502621586439,28.166146687098912,28.26317640940348,0.012951502621586439,0.013511755992220695,1.1606571707588813,29.573686599731445,-0.0496558267912508,45.39886662710838,28.388733863830566,0.4666311252987131,29.321996114427993,27.45547161323314,9.48960428410676e-05,0.013511755992220691,0.007023220586258618,0.0091897753295861,0
2015-05-13,28.136438369750977,28.399917500772432,28.105178278235485,28.167698461266472,138776800,0.0011121661050073062,28.09741701398577,0.0130356725112573,28.09741701398577,28.278788820902506,0.0130356725112573,0.013193322479902903,1.161948014323733,29.573686599731445,-0.048598886213716774,43.26407941705754,28.386024951934814,0.4679970388976744,29.322019029730164,27.450030874139465,0.000643704269563905,0.013193322479902897,0.04879015657689303,0.00893693669253681,0
2015-05-14,28.79290580749512,28.79290580749512,28.39322291254819,28.44904475529521,180814000,0.02333157555754828,28.214589255196707,0.012720673716024502,28.214589255196707,28.31761728922526,0.012720673716024502,0.013818722971609515,1.1890580922138705,29.573686599731445,-0.02640119924187656,48.45458431775636,28.422921466827393,0.46960983699677533,29.362141140820945,27.48370179283384,0.0014696309767193345,0.013818722971609512,0.10635070836420146,0.011449220822822506,1
2015-05-15,28.752710342407227,28.913477492039792,28.6276699831584,28.81969722260317,152832000,-0.0013960197472472347,28.35111427307129,0.01217179707646514,28.35111427307129,28.34717515309652,0.01217179707646514,0.013761041137291945,1.1873981436365157,29.573686599731445,-0.02776036239363111,42.86300450467612,28.473595714569093,0.44604090956250597,29.365677533694104,27.581513895444083,0.0011360425201841291,0.013761041137291943,0.08255498322038246,0.013188436315815564,1
2015-05-18,29.069780349731445,29.18812237147555,28.66116409448321,28.66563079542484,203531600,0.011027482402470312,28.508372170584543,0.012392371297079902,28.508372170584543,28.372255770365395,0.012392371297079902,0.013597277273131361,1.2004921557701933,29.573686599731445,-0.017039006898942888,50.382042620610655,28.508437156677246,0.46459522326321656,29.43762760320368,27.579246710150812,0.0009636747661412944,0.013597277273131357,0.07087262742266393,0.01289045325973815,1
2015-05-19,29.042991638183597,29.223853873876013,28.946976291486887,29.181428725830614,178532800,-0.0009215312680577181,28.586523873465403,0.01105035588148693,28.586523873465403,28.406375439961753,0.01105035588148693,0.013429572791811045,1.1993858647115931,29.573686599731445,-0.017944836189366598,54.70960747231925,28.54961051940918,0.47403634633840286,29.497683212085985,27.601537826732372,0.0012836962764211127,0.013429572791811041,0.09558727565808148,0.013831530142604385,1
2015-05-20,29.040748596191406,29.24617252387725,28.87998145155133,29.02735190198709,145819600,-7.72317817714363e-05,28.705822263445175,0.009645890741719494,28.705822263445175,28.443459447224935,0.009645890741719494,0.013405062126802926,1.19929323400423,29.573686599731445,-0.01802068205946561,65.60695472174095,28.571660137176515,0.48658190199112583,29.544823941158768,27.598496333194262,0.0013895862178740096,0.013405062126802925,0.10366130382160509,0.013843971767639863,1
2015-05-21,29.33773231506348,29.391322519381163,28.98940450473713,29.042994709054817,158921600,0.010226448463901638,28.881901059831897,0.0091897753295861,28.881901059831897,28.48332754770915,0.0091897753295861,0.013454822347750035,1.2115577444548802,29.573686599731445,-0.007978521171929542,59.95874056400477,28.59688482284546,0.5132043090056251,29.62329344085671,27.57047620483421,0.0014756946347539656,0.013454822347750034,0.10967774947996521,0.013242683962186187,1
2015-05-22,29.59450340270996,29.690518733383477,29.33995596401194,29.38461615898261,182384000,0.008752247272862279,29.090196064540322,0.00893693669253681,29.090196064540322,28.52775198618571,0.00893693669253681,0.013511707913652178,1.2221615974197007,29.59450340270996,0.0,63.806900121031134,28.628166484832764,0.5544790576915172,29.7371246002158,27.51920836944973,0.0016252024512066383,0.013511707913652174,0.12028105266874074,0.012561035774177437,1
2015-05-26,28.942506790161133,29.677124119570852,28.830863109091734,29.60790558244299,282790400,-0.02203100365215538,29.11156763349261,0.011449220822822506,29.11156763349261,28.552296129862466,0.011449220822822506,0.014175884428399248,1.1952361508034233,29.59450340270996,-0.02203100365215538,63.678197653773424,28.60049886703491,0.5217431720766864,29.643985211188284,27.55701252288154,0.0009563986336346031,0.014175884428399246,0.0674665935988165,0.009494871973192237,0
2015-05-27,29.482858657836918,29.531982144843504,29.038519035042373,29.10327086404503,183332800,0.01866983643101272,29.21587453569685,0.013188436315815564,29.21587453569685,28.598928451538086,0.013188436315815564,0.014498315073325042,1.2175510142353565,29.59450340270996,-0.0037724824557393566,71.55911788452298,28.62308540344238,0.5503595567707775,29.723804516983936,27.522366289900827,0.0017232497616283316,0.01449831507332504,0.11885862273740214,0.004602550420113339,0
2015-05-28,29.424806594848636,29.462765035348177,29.27297283285045,29.44266999162981,122933200,-0.0019690106601264468,29.26659257071359,0.01289045325973815,29.26659257071359,28.640068117777506,0.01289045325973815,0.014508074025593024,1.2151536433090793,29.59450340270996,-0.005734065057695359,69.1764629032704,28.66411590576172,0.5787348829602583,29.821585671682236,27.5066461398412,0.0015309389354369615,0.014508074025593022,0.1055232371117147,0.004645543136958434,0
2015-05-29,29.089881896972656,29.35112774340493,29.005031595584374,29.302004243348065,203538000,-0.011382392499212357,29.273291179112025,0.013831530142604385,29.273291179112025,28.674564997355144,0.013831530142604385,0.014655974039894586,1.2013222875940874,29.59450340270996,-0.017051190177804987,58.24052002269439,28.72720136642456,0.5509144232041062,29.829030212832773,27.625372520016345,0.0013119114867191084,0.014655974039894585,0.08951376982164364,0.003464838858879102,0
2015-06-01,29.147930145263672,29.337725761952687,29.038521520643027,29.08987665887506,128451200,0.0019954789949510054,29.288602828979492,0.013843971767639863,29.288602828979492,28.72152182261149,0.013843971767639863,0.014462585702663063,1.203719500985148,29.59450340270996,-0.015089736474692694,63.973513680167166,28.75094108581543,0.5586376973884567,29.868216480592345,27.633665691038516,0.0017535838694258121,0.01446258570266306,0.12124967868663464,0.006407937371508937,0
2015-06-02,29.018430709838867,29.174731201453856,28.87552691649157,28.99610060799593,134670400,-0.0044428346980187605,29.242988313947404,0.013242683962186187,29.242988313947404,28.74303779602051,0.013242683962186187,0.013938924378418082,1.1983715742194894,29.59450340270996,-0.019465529967917727,63.42757947636456,28.770985317230224,0.5607873463857576,29.892560010001738,27.64941062445871,0.0008439611210531458,0.013938924378418078,0.06054707652764571,0.006310586222422632,0
2015-06-03,29.054147720336918,29.237244975360277,29.00502423274989,29.1747247924485,123934000,0.0012308388022492789,29.16579464503697,0.012561035774177437,29.16579464503697,28.770858573913575,0.012561035774177437,0.013888862549619104,1.1998465764525512,29.59450340270996,-0.0182586500952594,63.47547525343674,28.825057697296142,0.5311165870914963,29.887290871479134,27.76282452311315,0.0010652395378380549,0.013888862549619102,0.07669739217537787,0.007084389820230856,0
2015-06-04,28.88445281982422,29.15686366964844,28.78397418995997,28.933576311241357,153800400,-0.005840642862633971,29.157501220703125,0.009494871973192237,29.157501220703125,28.78034845987956,0.009494871973192237,0.013740691447648454,1.1928387011095378,29.59450340270996,-0.02399265070353307,51.5684791794249,28.879428577423095,0.4727960204240336,29.82502061827116,27.93383653657503,0.0004214157634783537,0.013740691447648452,0.030669181757259655,0.006999027790118729,0
2015-06-05,28.725914001464844,28.958134735546285,28.661162174075283,28.915709597179813,142507200,-0.005488725001934758,29.04936626979283,0.004602550420113339,29.04936626979283,28.776770973205565,0.004602550420113339,0.013701452016248807,1.1862915375074825,29.59450340270996,-0.029349686643688755,49.55878889136641,28.917275524139406,0.4238407573838581,29.764957038907124,28.069594009371688,-3.366801961414886e-05,0.013701452016248806,-0.002457259243343065,0.007462821893113586,0
2015-06-08,28.536117553710938,28.85095346366644,28.31952860065733,28.78173153887188,210699200,-0.006607150872352641,28.922410692487443,0.004645543136958434,28.922410692487443,28.76234588623047,0.004645543136958434,0.01372219982308539,1.1784535303405754,29.59450340270996,-0.03576291970833023,40.82866615050677,28.919284915924074,0.42182854597277053,29.762942007869615,28.075627823978532,-0.00041070638999931203,0.013722199823085387,-0.02993006917945946,0.007108720336054662,0
2015-06-09,28.45127487182617,28.598645346452837,28.04935864779841,28.290507700796127,224301600,-0.002973168361991685,28.831181117466517,0.003464838858879102,28.831181117466517,28.727526410420737,0.003464838858879102,0.013269428938061682,1.1749497895880894,29.59450340270996,-0.038629758888912735,40.029913793768316,28.93156566619873,0.403119642366946,29.73780495093262,28.125326381464838,-0.0011161973853981433,0.01326942893806168,-0.08411796699076267,0.007247151447306899,0
2015-06-10,28.77727699279785,28.879987273800243,28.54728957345983,28.5629196210316,156349200,0.011458260567947631,28.778230667114258,0.006407937371508937,28.778230667114258,28.719064712524414,0.006407937371508937,0.013163908861990842,1.188412670431445,29.59450340270996,-0.027614128163991336,45.99735620067146,28.965170478820802,0.3558467112049485,29.6768639012307,28.253477056410905,-0.00020906162754379768,0.01316390886199084,-0.015881424714769738,0.00634116294561689,0
2015-06-11,28.712522506713867,29.06754861245632,28.68796075937411,28.84426123922032,141563600,-0.0022501950445203978,28.734529495239258,0.006310586222422632,28.734529495239258,28.722675577799478,0.006310586222422632,0.012884366670034272,1.185738510129595,29.59450340270996,-0.029802186034158296,39.780782046549675,28.993974685668945,0.3049030215275178,29.60378072872398,28.38416864261391,0.00020613142764528414,0.012884366670034269,0.015998568879966212,0.0074904476586230215,0
2015-06-12,28.39545440673828,28.65446857339193,28.382057709686347,28.623208477905795,147544800,-0.011042850724851672,28.640430450439453,0.007084389820230856,28.640430450439453,28.741584968566894,0.007084389820230856,0.012012729984718433,1.1726445767635258,29.59450340270996,-0.04051593566736056,30.780081998037318,28.974102115631105,0.3305697352911356,29.635241586213375,28.312962645048835,0.0007423604286096638,0.01201272998471843,0.06179781195065829,0.00636665680380555,0
2015-06-15,28.339637756347656,28.411089659627617,28.06946019383444,28.156542147721023,175955600,-0.0019656896343726027,28.562599727085658,0.006999027790118729,28.562599727085658,28.730468368530275,0.006999027790118729,0.010634916447540745,1.1703395214741785,29.59450340270996,-0.042401983546964894,38.053045164363,28.953448486328124,0.3569792789062893,29.667407044140703,28.239489928515546,-0.00033528204369543215,0.010634916447540742,-0.031526532939801705,0.007058117314824854,0
2015-06-16,28.49146270751953,28.547284539510574,28.216820248109983,28.36418899872184,125976400,0.005357335632770077,28.52910668509347,0.007462821893113586,28.52910668509347,28.72626558939616,0.007462821893113586,0.010680311232001643,1.1766094230950113,29.59450340270996,-0.037271809571551184,26.77773458966088,28.92453260421753,0.3702364179544044,29.665005440126336,28.18405976830872,-9.20796148091152e-05,0.01068031123200164,-0.008621435537685,0.0071376256299895136,0
2015-06-17,28.424484252929688,28.553989639077844,28.299442161288415,28.518264544,131672400,-0.0023508254131215933,28.51315907069615,0.007108720336054662,28.51315907069615,28.74132506052653,0.007108720336054662,0.009818914012431951,1.1738434197618812,29.59450340270996,-0.039535015467539014,26.666221753580544,28.893607234954835,0.38534423025539305,29.664295695465622,28.12291877444405,0.0005806674547556086,0.009818914012431946,0.059137645366932896,0.007442374109075088,0
2015-06-18,28.55398941040039,28.650003051502733,28.406620626119764,28.408853976902844,141628800,0.004556112832807324,28.52783257620675,0.007247151447306899,28.52783257620675,28.766556866963704,0.007247151447306899,0.009756950395689901,1.1791915828303647,29.59450340270996,-0.03515902862604858,36.17470839943481,28.869269275665282,0.39089346383787454,29.65105620334103,28.087482347989532,0.000941866860395446,0.009756950395689896,0.09653291471190761,0.009331877415967185,0
2015-06-19,28.26818084716797,28.540591712541328,28.22352405435649,28.516029965430786,218867600,-0.010009409162571203,28.45510455540248,0.00634116294561689,28.45510455540248,28.77653039296468,0.00634116294561689,0.00990373678829425,1.1673885717967556,29.59450340270996,-0.04481651668534303,29.690417145151983,28.81579170227051,0.39655151413016426,29.60889473053084,28.02268867401018,0.0004020350098272137,0.009903736788294246,0.040594274506810434,0.00967210516130822,0
2015-06-22,28.49370002746582,28.594178657629293,28.37535799972522,28.466904931100128,136157200,0.007977845533008399,28.423844201224192,0.0074904476586230215,28.423844201224192,28.77645606994629,0.0074904476586230215,0.009391690718219452,1.1767018174995494,29.59450340270996,-0.03719621039977783,38.4004992115494,28.7607515335083,0.3572240705369934,29.47519967458229,28.046303392434314,3.994035870349411e-05,0.009391690718219449,0.004252733602695374,0.009898447774861431,0
2015-06-23,28.36418914794922,28.493696207701102,28.330695707868955,28.46466946819001,121075600,-0.004545246120783331,28.419377735682897,0.00636665680380555,28.419377735682897,28.781740379333495,0.00636665680380555,0.009235048905362978,1.1713534181282408,29.59450340270996,-0.04157239058953366,35.35531094008719,28.731835651397706,0.3650577374956969,29.4619511263891,28.001720176406312,0.0002279775500571716,0.009235048905362975,0.024686122660896852,0.009784722909123987,0
2015-06-24,28.60533905029297,28.98269517082945,28.384285077790647,28.40438011913309,221123600,0.008501914194898985,28.45733506338937,0.007058117314824854,28.45733506338937,28.798412322998047,0.007058117314824854,0.009326523929682992,1.1813121643810687,29.59450340270996,-0.03342392129230376,44.25009508781086,28.687959671020508,0.3199950396994615,29.32794975041943,28.047969591621584,0.000630120509523735,0.00932652392968299,0.06756220369716597,0.00893325092277489,0
2015-06-25,28.469139099121094,28.848726939023745,28.469139099121094,28.772810052462177,127752400,-0.004761347206282407,28.454145976475306,0.0071376256299895136,28.454145976475306,28.809502347310385,0.0071376256299895136,0.009377564986622268,1.1756875270074454,29.59450340270996,-0.03802612560431806,44.66115057471631,28.64017629623413,0.27191462656163007,29.18400554935739,28.09634704311087,0.0004343367324807446,0.009377564986622266,0.0463165793146041,0.008871220878468745,0
2015-06-26,28.301668167114254,28.57854397041474,28.248079686631247,28.507092095255032,176267200,-0.005882542897547971,28.436600821358816,0.007442374109075088,28.436600821358816,28.79312775929769,0.007442374109075088,0.008381822750114704,1.168771494695712,29.59450340270996,-0.043684978186771084,45.07966193015556,28.60076560974121,0.2601722405772413,29.12111009089569,28.08042112858673,-0.0005394672160224638,0.0083818227501147,-0.06436156336222709,0.012426505828549298,1
2015-06-29,27.805971145629883,28.23914911428784,27.79480780117253,28.01362843226469,196645600,-0.017514763389825827,28.329741069248744,0.009331877415967185,28.329741069248744,28.761569786071778,0.009331877415967185,0.008936866998167182,1.1483007385093436,29.59450340270996,-0.06043460951996593,38.44910573391418,28.533667659759523,0.28362028117540294,29.100908222110327,27.96642709740872,-0.0010767586707750834,0.008936866998167179,-0.12048502803005919,0.012957730494558575,1
