Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2015-01-02,24.214885711669922,24.68221785084038,23.776345931244794,24.67114295681979,212818400
2015-01-05,23.5327205657959,24.064283533005238,23.34667445665828,23.984549003434232,257142000
2015-01-06,23.534934997558594,23.794071364016485,23.173914310644687,23.59695036493737,263188400
2015-01-07,23.864946365356445,23.96461367890052,23.632387047364233,23.74312925787633,160423600
2015-01-08,24.781892776489258,24.83947920152161,24.07535690294467,24.19274507045464,237458000
2015-01-09,24.808473587036133,25.083113830448443,24.40980090321807,24.954652444574595,214798000
2015-01-12,24.197179794311523,24.94579673934799,24.09751245276912,24.939152475217497,198603200
2015-01-13,24.412019729614258,24.983450095288372,24.121875600672528,24.680015748447666,268367600
2015-01-14,24.319000244140625,24.471823409308104,24.03106970084019,24.15067154083609,195826400
2015-01-15,23.658967971801758,24.376577089070306,23.623531339856147,24.363288563314725,240056000
2015-01-16,23.47513771057129,23.827298884688386,23.300164782396326,23.705481754379125,314053200
2015-01-20,24.07978630065918,24.13515740540139,23.588090620181628,23.88487893049971,199599600
2015-01-21,24.263612747192383,24.59805292011456,23.98011134190498,24.130720776986077,194303600
2015-01-22,24.894851684570312,24.91035552795961,24.301273310849446,24.420875112620685,215185600
2015-01-23,25.023305892944336,25.193848121334245,24.702152529390762,24.872696447572384,185859200
2015-01-26,25.04988670349121,25.328957536245927,24.983442393649014,25.191636592238247,222460000
2015-01-27,24.172809600830078,24.912568446521064,24.14844617930842,24.899278232187047,382274800
2015-01-28,25.53936767578125,26.161740038857733,25.53936767578125,26.053211457485503,585908400
2015-01-29,26.334497451782227,26.39872813532269,25.59473862220585,25.763067251836308,337745600
2015-01-30,25.949113845825195,26.57812874843811,25.880452530833228,26.22375403641732,334982000
2015-02-02,26.27469825744629,26.394300056676855,25.709913954726144,26.146238567717603,250956400
2015-02-03,26.27912712097168,26.376579118011072,26.04878311832867,26.245904119570774,207662800
2015-02-04,26.48067855834961,26.691089785876024,26.20382301407181,26.24590559753552,280598800
2015-02-05,26.6696834564209,26.73416763569182,26.51625552310522,26.687470850061043,168984800
2015-02-06,26.445106506347656,26.738619769850555,26.338373639409618,26.68747654900368,174826400
2015-02-09,26.620773315429688,26.64745526314967,26.333930502208837,26.360614146390397,155559200
2015-02-10,27.13218879699707,27.161096493457006,26.718603465831738,26.720825829820146,248034000
2015-02-11,27.768136978149414,27.777031524322094,27.238924204334104,27.29896027042317,294247200
2015-02-12,28.119462966918945,28.34626964549883,27.921563986537944,28.030519204661367,297898000
2015-02-13,28.257322311401367,28.30179333867826,27.93934954663485,28.30179333867826,217088800
2015-02-17,28.424089431762695,28.657566551525495,28.22174236844016,28.34848665436432,252609600
2015-02-18,28.621994018554688,28.635334989242327,28.339597698284383,28.379622306808475,179566800
2015-02-19,28.56195831298828,28.6909266937872,28.53527636969285,28.568628798812142,149449600
2015-02-20,28.795429229736328,28.795429229736328,28.4730100443584,28.59975264035525,195793600
2015-02-23,29.573686599731445,29.573686599731445,28.831009870851535,28.91105908307897,283896400
2015-02-24,29.389122009277344,29.707096422877633,29.16676351327653,29.56033900121596,276912400
2015-02-25,28.637554168701172,29.262384500773326,28.495244842321494,29.253488259355986,298846800
2015-02-26,29.000003814697266,29.100064490965032,28.152818219815735,28.637558265830563,365150000
2015-02-27,28.564180374145508,29.033357042942402,28.515261222485382,28.90661104284422,248059200
2015-03-02,28.704261779785156,28.968868972950617,28.528600034237698,28.739839958832356,192386800
2015-03-03,28.764307022094727,28.799885210405318,28.481910665878914,28.675364944241025,151265200
2015-03-04,28.581966400146484,28.808773070180983,28.53305064084708,28.706490037661048,126665200
2015-03-05,28.10834503173828,28.628663222806804,27.963811635398883,28.590862676575895,226068400
2015-03-06,28.15059471130371,28.766527205699226,28.07499361156718,28.55083912068661,291368400
2015-03-09,28.270668029785156,28.811001111095322,27.808161803975942,28.453001986590163,354114000
2015-03-10,27.685861587524414,28.288453012050585,27.52798723170783,28.108343142090717,275426400
2015-03-11,27.181102752685547,27.74366949013654,27.1521967582118,27.739223066548554,275756000
2015-03-12,27.672521591186523,27.77258395917488,27.045470531678525,27.19667441748349,193450800
2015-03-13,27.48129653930664,27.88376672931133,27.25671559126983,27.661408145658864,207309200
2015-03-16,27.7836971282959,27.7836971282959,27.321192683806192,27.54577357347837,143497200
2015-03-17,28.248435974121094,28.310696108982544,27.939357664300708,27.99494731277864,204092400
2015-03-18,28.566404342651367,28.71983229121008,28.099451708101018,28.23953698952777,261083600
2015-03-19,28.350717544555664,28.73984504026525,28.328482026950223,28.628665755776797,183238000
2015-03-20,27.99493980407715,28.550834443294974,27.830394963725297,28.517482020323033,274780400
2015-03-23,28.286230087280273,28.42853941926363,28.132802149548414,28.266218632686233,150838800
2015-03-24,28.17060661315918,28.470788634512814,28.141698914517413,28.290680439577347,131369200
2015-03-25,27.43459701538086,28.19951096263978,27.43459701538086,28.13725084069286,206620800
2015-03-26,27.625822067260742,27.768131384433865,27.261154229947007,27.296732407470724,190291600
2015-03-27,27.40569496154785,27.72811422368741,27.330093858713987,27.699208219038226,158184800
2015-03-30,28.099451065063477,28.10612155024622,27.57246068163208,27.58357928791074,188398800
2015-03-31,27.668066024780273,28.126123955522615,27.652500998875258,28.03718022329657,168362400
2015-04-01,27.6280517578125,27.821504320484593,27.37233906824674,27.754796072263535,162485600
2015-04-02,27.86597442626953,27.919340005191067,27.614709866405345,27.801490240861305,128880400
2015-04-06,28.31736183166504,28.35294001500725,27.645839737461767,27.676969799655623,148776000
2015-04-07,28.01940155029297,28.488576533226613,28.012731065181562,28.38184537852191,140049200
2015-04-08,27.9282283782959,28.10611586399861,27.788143128416046,27.983818005520398,149316800
2015-04-09,28.14168930053711,28.146137420252174,27.719209536478758,27.98381497986446,129936000
2015-04-10,28.261770248413086,28.286229823662996,27.852631346889225,28.006057586730154,160752000
2015-04-13,28.2061824798584,28.588641163945205,28.152816901445398,28.544166738422263,145460400
2015-04-14,28.08388900756836,28.30402352421156,27.997169298088878,28.239539333182478,102098400
2015-04-15,28.190616607666016,28.268441760625606,28.01940127115491,28.108345030163488,115881600
2015-04-16,28.054975509643555,28.261769011778117,28.041634540622283,28.0794350838232,113476000
2015-04-17,27.739225387573242,28.04830359485218,27.674741213157088,27.91711288227029,207828000
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200
2015-04-21,28.219524383544922,28.506365420044734,28.166157110114217,28.48413160080693,129740400
2015-04-22,28.599756240844727,28.655345879560674,28.08833258253471,28.23731240714277,150618000
2015-04-23,28.83323860168457,29.000007547906723,28.49303022282521,28.528608412320764,183083600
2015-04-24,28.968870162963867,29.04669700871143,28.73539301864322,29.015566948996813,178103600
2015-04-27,29.495859146118164,29.602593688845488,29.16232133416995,29.420258056377868,387816800
2015-04-28,29.0311279296875,29.916113892359117,28.81099516558888,29.898328196468167,475696000
2015-04-29,28.604196548461914,29.26015342754499,28.528595474760703,28.942182409549172,253544400
2015-04-30,27.82817268371582,28.604203542961915,27.701428378930867,28.604203542961915,332781600
2015-05-01,28.67313575744629,28.93552062370091,27.861528367104484,28.03941419799725,234050400
2015-05-04,28.61754608154297,29.033358897210668,28.5197077719741,28.795433608675246,203953200
2015-05-05,27.972700119018555,28.56194878980824,27.968251998978218,28.495240560889048,197085600
2015-05-06,27.797035217285156,28.183938513586956,27.430143370715562,28.141689857760326,288564000
2015-05-07,27.968975067138672,28.152070633388597,27.692097515406704,27.859563034667513,175763600
2015-05-08,28.495929718017578,28.495929718017578,28.158765372131114,28.286039082313177,222201600
2015-05-11,28.205659866333008,28.482535721818746,28.05159103941516,28.44457727863671,168143200
2015-05-12,28.105180740356445,28.330699748396363,27.8707283299041,28.044892198904186,192640000
2015-05-13,28.136438369750977,28.399917500772432,28.105178278235485,28.167698461266472,138776800
2015-05-14,28.792905807495117,28.792905807495117,28.39322291254819,28.449044755295212,180814000
2015-05-15,28.752710342407227,28.913477492039792,28.627669983158402,28.81969722260317,152832000
2015-05-18,29.069780349731445,29.18812237147555,28.661164094483212,28.66563079542484,203531600
2015-05-19,29.042991638183594,29.223853873876013,28.946976291486887,29.181428725830614,178532800
2015-05-20,29.040748596191406,29.24617252387725,28.87998145155133,29.027351901987092,145819600
2015-05-21,29.337732315063477,29.391322519381163,28.98940450473713,29.042994709054817,158921600
2015-05-22,29.59450340270996,29.690518733383474,29.33995596401194,29.38461615898261,182384000
2015-05-26,28.942506790161133,29.677124119570855,28.830863109091734,29.60790558244299,282790400
2015-05-27,29.482858657836914,29.531982144843504,29.038519035042373,29.10327086404503,183332800
2015-05-28,29.424806594848633,29.462765035348177,29.272972832850446,29.44266999162981,122933200
2015-05-29,29.089881896972656,29.351127743404934,29.005031595584374,29.302004243348065,203538000
2015-06-01,29.147930145263672,29.337725761952687,29.038521520643027,29.08987665887506,128451200
2015-06-02,29.018430709838867,29.174731201453856,28.875526916491566,28.99610060799593,134670400
2015-06-03,29.054147720336914,29.237244975360273,29.00502423274989,29.1747247924485,123934000
2015-06-04,28.88445281982422,29.156863669648438,28.78397418995997,28.933576311241353,153800400
2015-06-05,28.725914001464844,28.958134735546285,28.661162174075283,28.915709597179813,142507200
2015-06-08,28.536117553710938,28.85095346366644,28.319528600657332,28.78173153887188,210699200
2015-06-09,28.451274871826172,28.598645346452834,28.049358647798414,28.290507700796127,224301600
2015-06-10,28.77727699279785,28.879987273800243,28.54728957345983,28.562919621031597,156349200
2015-06-11,28.712522506713867,29.067548612456317,28.68796075937411,28.84426123922032,141563600
2015-06-12,28.39545440673828,28.654468573391934,28.382057709686347,28.623208477905795,147544800
2015-06-15,28.339637756347656,28.411089659627617,28.06946019383444,28.156542147721026,175955600
2015-06-16,28.49146270751953,28.547284539510578,28.216820248109983,28.364188998721836,125976400
2015-06-17,28.424484252929688,28.553989639077844,28.299442161288418,28.518264543999997,131672400
2015-06-18,28.55398941040039,28.650003051502733,28.406620626119764,28.408853976902844,141628800
2015-06-19,28.26818084716797,28.540591712541328,28.223524054356492,28.516029965430786,218867600
2015-06-22,28.49370002746582,28.594178657629293,28.37535799972522,28.466904931100128,136157200
2015-06-23,28.36418914794922,28.493696207701102,28.330695707868955,28.46466946819001,121075600
2015-06-24,28.60533905029297,28.98269517082945,28.384285077790647,28.404380119133094,221123600
2015-06-25,28.469139099121094,28.848726939023745,28.469139099121094,28.772810052462177,127752400
2015-06-26,28.301668167114258,28.57854397041474,28.248079686631247,28.507092095255032,176267200
