Date,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2015-05-29,40.48939514160156,41.102870026513074,40.256101179151386,40.98190351918856,36519600
2015-06-01,40.809104919433594,41.275692982781734,40.28203358447637,40.662217915837566,28837300
2015-06-02,40.541236877441406,40.91277875531474,40.28202245699471,40.549879225907404,21498300
2015-06-03,40.48075866699219,41.249766267875444,40.45483821054453,40.930065256598255,28002200
2015-06-04,40.05738067626953,40.74862039925832,39.91913273167177,40.428922645393065,27745500
2015-06-05,39.867279052734375,40.195619079246946,39.60806463015717,40.01416931305192,25438100
2015-06-08,39.51301956176758,40.11785542697971,39.461175357518435,40.00552796581839,22121600
2015-06-09,39.44389724731445,39.69446932759524,39.27972558192429,39.53894001095735,24406100
2015-06-10,40.27338790893555,40.46348004336578,39.47845986175592,39.56486687562901,28417400
2015-06-11,40.126495361328125,40.54123911616339,39.85864187371452,40.31658748499484,27347800
2015-06-12,39.720401763916016,40.15242700547754,39.65991849378468,39.936414384696775,23931000
2015-06-15,39.2970085144043,39.44389878410327,38.899546154661905,39.27108805931818,33254500
2015-06-16,39.59941864013672,39.95367905801571,39.141469834520244,39.18467168136604,27070300
2015-06-17,39.720401763916016,39.80680549379191,39.19333044183639,39.51302819768643,28704100
2015-06-18,40.368438720703125,40.43756104383507,39.89320832877312,39.9364134888329,32658300
2015-06-19,39.83271408081055,40.46347364604331,39.73767132471236,40.4289108459585,63837000
2015-06-22,39.9450569152832,40.368443139136794,39.88457363988859,40.03146394876929,20318100
2015-06-23,39.668540954589844,39.98823857670719,39.417965628240474,39.85863303610863,25896500
2015-06-24,39.43526077270508,39.96233205803422,39.35749610280257,39.46118123064232,34890900
2015-06-25,39.44389724731445,39.798157736080704,39.31428838475278,39.77223398591419,20616000
2015-06-26,39.10691452026367,39.988246208104584,38.90818334988145,39.443896900745116,49835300
2015-06-29,38.337913513183594,39.080997349438775,38.3292744598718,38.91682896779029,34081700
2015-06-30,38.14781951904297,38.640327893506296,37.966366463116934,38.63168554527215,35945400
2015-07-01,38.40703201293945,39.080990113554066,38.10461246557115,38.41567106465172,28343900
2015-07-02,38.363834381103516,38.66625066563887,38.070057149230465,38.432956690672896,21752000
2015-07-06,38.35519027709961,38.43295493186285,37.9750093516405,37.983648403907466,23034000
2015-07-07,38.27741241455078,38.441584015786255,37.43064385269335,38.31197520387288,36435800
2015-07-08,38.225589752197266,38.79586286355585,38.04413666978591,38.39839718902244,39785900
2015-07-09,38.467525482177734,39.072361441500405,38.45024407807242,38.666256685252606,32424700
2015-07-10,38.5452880859375,39.00323373385692,38.510725279580015,38.890906261240424,25465800
2015-07-13,39.348846435546875,39.41796873676587,38.83905669170841,38.8649771426543,28178300
2015-07-14,39.417972564697266,39.71174978960937,39.15011908933843,39.27108560028632,22880300
2015-07-15,39.5389404296875,39.65126789202452,39.253805543558556,39.4698181193888,26629600
2015-07-16,40.31659698486328,40.342517445619926,39.720403314822406,39.754962830467555,26271700
2015-07-17,40.28202438354492,40.420272300801095,39.97096574569595,40.22154112575099,29467100
2015-07-20,40.541236877441406,40.72268993823526,40.126493145508654,40.30794620630251,30631900
2015-07-21,40.8523063659668,40.895511527607745,40.1610666288954,40.42028111828579,42781900
2015-07-22,39.348846435546875,40.54987567202481,39.05506923916386,39.262439438910754,59152400
2015-07-23,39.841346740722656,39.94503181967414,38.9686543792874,39.1155445958838,33934000
2015-07-24,39.6944694519043,40.022809487622574,39.573502937716064,39.6685489977469,32333200
2015-07-27,39.18467712402344,39.75495015143062,39.098273418330564,39.694466898227596,39701400
2015-07-28,39.17604446411133,39.43525891957517,38.700817413079186,39.38341800613678,34328900
2015-07-29,39.99689483642578,40.42027769751122,39.10692066017965,39.22789048800912,40945900
2015-07-30,40.506683349609375,40.955989949532025,39.6858348169832,39.97096973272622,39777900
2015-07-31,40.351158142089844,40.930070382525564,40.17834738658525,40.860948057978334,31201500
2015-08-03,40.44618225097656,40.61035056667526,40.1351237192618,40.59306917090342,24125900
2015-08-04,41.076961517333984,41.2238485200539,40.33387756075045,40.394360831998775,33403900
2015-08-05,41.11150360107422,41.82866343977123,41.07694080747476,41.45712164880057,26959700
2015-08-06,40.28202438354492,41.275683554885774,40.03145229958022,41.223839349880826,27368000
2015-08-07,40.38571548461914,40.42027499416827,39.970968409124,40.08329587940771,19163000
2015-08-10,40.89550018310547,41.03374809216947,40.47211410754625,40.567160163044655,23079900
2015-08-11,40.10056686401367,40.55851238344735,39.6599027429101,40.454827289556455,29237400
2015-08-12,40.38571548461914,40.52396341108734,39.49574136789524,39.91048514729982,30181400
2015-08-13,40.37708282470703,40.69678061336764,40.16971253328607,40.66222109552505,22627200
2015-08-14,40.61036682128906,40.696770538642824,40.195623045028036,40.2042620983272,21473400
2015-08-17,40.886871337890625,40.99919883113018,40.23883343211752,40.446207012245054,21099700
2015-08-18,41.113006591796875,41.252166200801284,40.6172502773545,40.73901452050501,23574100
2015-08-19,40.53896713256836,40.94774987852094,40.26934397619997,40.68682274495254,31485500
2015-08-20,39.712703704833984,40.41720095944442,39.712703704833984,40.06930034332975,36238200
2015-08-21,37.46005630493164,39.55614942354346,37.46005630493164,39.399594475445795,70053100
2015-08-24,36.251102447509766,37.12954660196354,34.54639690317175,35.18131264209889,88753700
2015-08-25,35.19871139526367,37.60791435391576,35.129129945363786,37.02518132339574,70616600
2015-08-26,37.146949768066406,37.26001797810126,35.7118670378265,36.538125283498026,63408000
2015-08-27,38.18194580078125,38.225432545500404,37.33828901836075,37.5992128045016,50943200
2015-08-28,38.20804214477539,38.39938782777409,37.73837727804751,37.747076618816386,28246700
2015-08-31,37.85144805908203,38.2080447448659,37.48615203193729,37.88623878887231,34441700
2015-09-01,36.37286376953125,37.04257017692228,36.233704212010096,36.67727426478828,49688900
2015-09-02,37.71228790283203,37.72968326747121,36.42506077997191,36.8425395778325,37671500
2015-09-03,37.83404541015625,38.25152413378438,37.64269975097529,37.75576794211185,28285200
2015-09-04,37.05998229980469,37.43397440190415,36.70338556499206,37.23393265484605,37138800
2015-09-08,38.17324447631836,38.268917300421535,37.57311946761539,37.66009295253149,32469800
2015-09-09,37.46005630493164,38.616823052783694,37.320896719714405,38.451568764332706,33469500
2015-09-10,37.65139389038086,38.086267915491774,37.18172914698295,37.50353499657388,31366600
2015-09-11,37.81664276123047,37.912315572384514,37.34697804346988,37.52092830758402,27132500
2015-09-14,37.43397521972656,37.78187261958278,37.277420228551776,37.7731765946629,23656000
2015-09-15,38.25153350830078,38.5211567016042,37.4687619538446,37.56443148905538,28882200
2015-09-16,38.52983474731445,38.59941617808434,38.12975147386329,38.24281963995174,23372200
2015-09-17,38.48636245727539,39.13867368536481,38.338506838131835,38.52115318571852,32768200
2015-09-18,37.81664276123047,38.2602161006128,37.68618255151386,37.83403811942441,63143700
2015-09-21,38.36458969116211,38.67769954184446,37.92101629675353,37.93841165710541,26177200
2015-09-22,38.18194580078125,38.312406034938704,37.668794250313,37.729676356485,28085900
2015-09-23,38.155853271484375,38.41677707247676,37.842743383163054,38.20803935881331,17145200
2015-09-24,38.190643310546875,38.381988976157324,37.634004993672185,37.79055993502145,27905600
2015-09-25,38.216732025146484,38.903833851089125,38.06017709473358,38.68639681638519,29384600
2015-09-28,37.65139389038086,38.34719166699322,37.58181245380687,38.121058633778766,27613800
2015-09-29,37.7818603515625,37.894928545769666,37.44265908676706,37.72097824341081,32763600
2015-09-30,38.495052337646484,38.5298430605379,37.973204765579084,38.1645504236559,34958900
2015-10-01,38.79946517944336,38.921229388577835,38.05148124581632,38.921229388577835,28657900
2015-10-02,39.634429931640625,39.634429931640625,38.19934390349709,38.50375780046845,41839000
2015-10-05,40.55635070800781,40.7824837311701,39.7474847918315,39.7909715288444,34369300
2015-10-06,40.660728454589844,41.034720446977936,40.19976296910847,40.29543580220674,27017200
2015-10-07,40.7042121887207,41.18257300098368,39.964927598662086,40.96513596651634,27711500
2015-10-08,41.26954650878906,41.33042860815049,40.44328518025108,40.495471258771836,33772700
2015-10-09,40.973838806152344,41.34783080281127,40.80858452243144,41.26955333100298,28600600
2015-10-12,40.87816619873047,40.93904830849397,40.443292090233335,40.86077083625145,19769100
2015-10-13,40.78248596191406,40.99122695594932,40.495470827669315,40.495470827669315,19987800
2015-10-14,40.59984588623047,40.965138534478115,40.46938233024142,40.573754502163084,24697800
2015-10-15,40.886871337890625,40.904266704248414,40.469392498784316,40.886871337890625,27189400
2015-10-16,41.32173538208008,41.347830084113355,40.79119176885247,40.89556062350737,26450300
2015-10-19,41.417396545410156,41.643532870913106,40.895549101338176,41.24344629144445,29387600
2015-10-20,41.5478630065918,41.58265372341287,40.89555199641094,41.26084456955604,30802200
2015-10-21,41.05210876464844,41.739210522787914,40.9738313071664,41.6783251066792,25144300
2015-10-22,41.77400588989258,42.57417597650861,40.95644375858646,41.339131780465166,56637100
2015-10-23,45.983585357666016,47.02728383745949,45.444342414939356,45.48782916038367,135227100
2015-10-26,47.1838493347168,47.244731455529,45.66178967875819,45.68788106829864,64633300
2015-10-27,46.696781158447266,47.28821021880627,46.60111164035858,46.95770828106097,50999900
2015-10-28,46.949012756347656,46.949012756347656,45.97489559098884,46.5663246994133,47000800
2015-10-29,46.40976333618164,46.81854604178598,46.28799912204231,46.56631827373964,30202100
2015-10-30,45.783538818359375,46.95770072777505,45.76614345846148,46.37496778358528,46619800
2015-11-02,46.30540084838867,46.40976971516408,45.7661545147584,45.96619622517229,30285000
2015-11-03,47.09686279296875,47.30560048718945,46.009677625243945,46.03576900756508,36596900
2015-11-04,47.314292907714844,47.7317715529339,47.018578452623174,47.12294728447161,37087800
2015-11-05,47.29690933227539,47.57522849842434,46.9664040782887,47.3925821677315,31468500
2015-11-06,47.76657485961914,47.818760951835834,46.931617291110726,47.04468549866701,32851200
2015-11-09,47.105560302734375,47.72308070123399,46.583712732869394,47.44476155492921,32513100
2015-11-10,46.54021072387695,47.07945683451827,46.331473076643285,47.02727076379731,55283700
2015-11-11,46.66200256347656,47.140363515568055,46.496748245567765,46.705489319516374,36516300
2015-11-12,46.374977111816406,46.94901083261011,46.26190890864947,46.5141367011656,35361100
2015-11-13,45.95749282836914,46.34888016326372,45.68786970481378,46.15753450668728,36848200
2015-11-16,46.766357421875,46.870726268648106,45.96618741574567,46.16623240564737,32165200
2015-11-17,46.38108825683594,46.871427988574474,46.276012594158615,46.55620768092032,31551300
2015-11-18,47.15163040161133,47.26546071710391,46.38985009987667,46.407362713043945,29710000
2015-11-19,47.230430603027344,47.86087125104908,47.090333052376856,47.274213801509255,28149200
2015-11-20,47.4493408203125,47.54565852806829,46.64378061033616,47.50187866277646,37147600
2015-11-23,47.4493408203125,47.68575610111589,47.06407332947898,47.50187866277646,28235900
2015-11-24,47.50188064575195,47.668245476881665,46.91522307793421,47.2129275104222,24600000
2015-11-25,47.011531829833984,47.48436235465773,47.011531829833984,47.36177740530106,21005100
2015-11-27,47.22168731689453,47.35303026352958,47.09910234813643,47.10785698582349,9009100
2015-11-30,47.58942794799805,48.12355087181713,47.28296561803081,47.755796075856445,56241400
2015-12-01,48.35121154785156,48.359966182927415,47.54564817312879,47.6419658599076,39952800
2015-12-02,48.34245300292969,48.99916085211337,48.21111343720626,48.438770688573506,47274900
2015-12-03,47.458099365234375,48.83280786101918,47.22168408160271,48.587637940300255,38627800
2015-12-04,48.95539474487305,49.23558990532936,47.37053815463778,47.38805076969002,43963700
2015-12-07,48.867835998535156,49.00793358159788,48.412518018533824,48.85032338312858,30709800
2015-12-08,48.850311279296875,49.121748400369086,48.14982353754581,48.57011618259645,32878000
2015-12-09,48.14106369018555,48.9203564813464,47.729525696574754,48.48255124225029,36373200
2015-12-10,48.394996643066406,48.73648423120669,48.167336024180045,48.50006897629666,31775800
2015-12-11,47.335506439208984,48.246138851575566,47.291723240571635,47.904651279414466,39549500
2015-12-14,48.281158447265625,48.34245090998739,47.00276802451345,47.5719161385741,46768900
2015-12-15,48.333709716796875,48.94663785465602,48.23739200853748,48.73648982389102,39843000
2015-12-16,49.14802932739258,49.25310167571431,47.94844026830969,48.63141888287527,37503300
2015-12-17,48.77151107788086,49.72592676528967,48.622655539013394,49.349413940152935,41280900
2015-12-18,47.39680480957031,49.0341957687376,47.30924174158386,48.83280572265302,84684200
2015-12-21,48.00971984863281,48.46503431739338,47.48435160437365,48.05349970060726,37246300
2015-12-22,48.465049743652344,48.57888006716859,47.72078200262308,48.149832704990665,28322200
2015-12-23,48.876583099365234,48.92912093748361,48.54385013832754,48.77151076331783,27279800
2015-12-24,48.7452392578125,48.99916712699376,48.53509458966815,48.9116074052985,9558500
2015-12-28,48.99040985107422,48.99040985107422,48.14106656760164,48.465041528644015,22458300
2015-12-29,49.51578903198242,49.77847159842728,49.086741619500174,49.288131698447565,27731400
2015-12-30,49.30562210083008,49.71715671144522,49.28810949226518,49.4457196291607,21704500
2015-12-31,48.57887649536133,49.20055923005852,48.52633865601911,49.069219641987104,27334100
2016-01-04,47.983463287353516,47.983463287353516,46.7488523958315,47.56317057323853,53778000
2016-01-05,48.20235061645508,48.50005827843187,47.75579079358414,48.097278306401066,34079700
2016-01-06,47.32676315307617,47.63322893771551,46.96776285806848,47.56317847030419,39518900
2016-01-07,45.68061447143555,46.836423816571504,45.5930547262873,46.14469047325375,56564900
2016-01-08,45.82071304321289,46.652540599761934,45.663102837928015,45.85573493535064,48754000
2016-01-11,45.79443359375,46.27601875446898,45.05892055804105,45.9783110176299,36943800
2016-01-12,46.2147331237793,46.49492828933495,45.58429567137401,46.197220508408336,36095500
2016-01-13,45.21653366088867,47.3442678183948,44.91882590477124,47.107852540873054,66883600
2016-01-14,46.50366973876953,46.77510683007054,45.15522889617749,45.53174164235824,52381900
2016-01-15,44.64738845825195,45.50548649337345,44.07824020037638,44.92758359869205,71820700
2016-01-19,44.2708740234375,45.251556979788205,43.83306871468582,45.07643418824965,43564500
2016-01-20,44.472259521484375,44.98886986664352,42.992475591352886,43.76301379129294,63273000
2016-01-21,44.20081329345703,45.16398675287346,44.04320315173777,44.65613110951393,40191200
2016-01-22,45.78567123413086,45.820696453777686,44.88379019926337,45.01513310284459,37555800
2016-01-25,45.347877502441406,46.10090321475714,45.22529254279738,45.479217099121584,34707700
2016-01-26,45.68061447143555,45.917029791564026,45.13773670309802,45.34788476772006,28900800
2016-01-27,44.84877395629883,45.706871904357214,44.67365117624444,45.5405037602204,36775200
2016-01-28,45.58428955078125,45.71562913814373,44.875043754342,45.4091667607752,62513800
2016-01-29,48.23738098144531,48.23738098144531,47.2829654344389,47.92216067745217,83611700
2016-02-01,47.90464401245117,48.23737689852388,47.72076663074859,48.0534995168213,44208500
2016-02-02,46.40736770629883,47.51063573302922,46.100905293370886,47.43183063539207,56313800
2016-02-03,45.67185592651367,46.748856732630095,44.883804926823665,46.626271763831625,57559800
2016-02-04,45.53174591064453,46.24099161672068,44.980110361474196,45.61930562439711,46987100
2016-02-05,43.92062759399414,45.53175123276095,43.39526256969188,45.47921339425498,62009000
2016-02-08,43.26392364501953,43.40402122047044,42.195677544587795,43.38650860601537,59290500
2016-02-09,43.15009689331055,43.990685755793315,42.615973798877626,42.92243956692747,46740500
2016-02-10,43.526607513427734,44.12202306236188,43.360242681298104,43.68421770815676,38237000
2016-02-11,43.50908660888672,43.87684477325074,42.47586590260138,42.62472143156917,48878600
2016-02-12,44.218353271484375,44.37596351075641,43.56164505458114,43.99945053251663,34243300
2016-02-16,45.05613327026367,45.05613327026367,44.20951266818602,44.888573994072644,37291200
2016-02-17,46.22904968261719,46.5377157216099,45.37361168489478,45.40888838035181,40789000
2016-02-18,46.02622985839844,46.69647385026388,45.94685894789258,46.14969833576356,27176000
2016-02-19,45.69992446899414,46.10559647864308,45.44417340736566,45.83221042891831,33559100
2016-02-22,46.431907653808594,46.74057045263827,46.105603135991856,46.105603135991856,25008300
2016-02-23,45.13551712036133,46.18497399939144,44.95913693658032,46.15851814928455,28895300
2016-02-24,45.29424285888672,45.41770793442167,44.27124219337726,44.703369957749594,33014500
2016-02-25,45.946861267089844,45.946861267089844,44.63283579415467,45.62056011372753,26939500
2016-02-26,45.241336822509766,46.4583562000251,45.06495666626278,46.38780279185764,35975900
2016-02-29,44.87093734741211,45.54999869907242,44.67691885717449,45.28542680723154,31654000
2016-03-01,46.37016677856445,46.378984272304564,44.90621386900832,44.95031143022364,33024500
2016-03-02,46.69646453857422,46.70528203168457,45.99976483685894,46.22023917050266,29289900
2016-03-03,46.167335510253906,46.71411441480119,45.6646541746527,46.71411441480119,24427800
2016-03-04,45.88512420654297,46.255522892658306,45.60291728577502,46.211428692070534,33034200
2016-03-07,45.00321578979492,45.682277078995625,44.60636471687841,45.47062362199629,38407800
2016-03-08,45.55000305175781,45.97331340931419,44.62400807017084,44.800388226862246,33835100
2016-03-09,46.59945297241211,46.60827046508327,45.73519403127752,45.76164987346218,28251600
2016-03-10,45.90275192260742,46.687639949372574,45.11786389584227,46.67882245696704,38387800
2016-03-11,46.802284240722656,46.802284240722656,46.19377638244785,46.7405517057167,32275700
2016-03-14,46.8904914855957,47.260890208863444,46.414269361640315,46.48481941682281,24083600
2016-03-15,47.26087951660156,47.26087951660156,46.511268108496495,46.52008560183487,21104800
2016-03-16,47.931114196777344,48.1515885093001,47.09331450052772,47.137408690198065,31691700
2016-03-17,48.20452117919922,48.50436648842181,47.622468915905046,47.807666598732226,28223900
2016-03-18,47.172691345214844,48.47789903648846,47.13741464335494,48.43380147707785,67625500
2016-03-21,47.498992919921875,47.56072546673163,46.6788280961105,46.961034985575544,23925700
2016-03-22,47.68418502807617,47.84292680550462,47.14622715614321,47.27851309205729,23124100
2016-03-23,47.596012115478516,47.83412485900713,47.393176081547956,47.719477234899536,20129000
2016-03-24,47.80765914916992,47.913489263585134,47.384348784024304,47.48135804015237,19950000
2016-03-28,47.21678924560547,47.878212318609826,47.03159159256546,47.8076589093536,17025100
2016-03-29,48.248592376708984,48.38087829517229,47.13740344546576,47.322601039977854,23924300
2016-03-30,48.548439025878906,49.0687584959996,48.416156467545626,48.44261230637813,23008300
2016-03-31,48.70719528198242,49.024678899135395,48.38089417065153,48.46026507493978,26360500
2016-04-01,49.00703811645508,49.042314819760946,48.125140718837855,48.54845106599353,24399200
2016-04-04,48.88357925415039,49.08641527777347,48.504363055672286,48.88357925415039,18928800
2016-04-05,48.11631393432617,48.768915998615995,48.02812219309042,48.67190676534214,19272300
2016-04-06,48.61018753051758,48.6807409428128,47.807660968604736,47.93994693457233,21188700
2016-04-07,48.028141021728516,48.4249956024423,47.8253049836242,48.38971889211835,19225100
2016-04-08,47.99285125732422,48.75128350213387,47.90466286967389,48.21332559062138,22167200
2016-04-11,47.89583969116211,48.636633497672435,47.88701883494134,48.05458146142653,21414200
2016-04-12,48.19569778442383,48.31034203261421,47.410806215052105,47.94876420670735,24944300
2016-04-13,48.81302261352539,48.89239351875762,48.40735059308147,48.61018660330343,20818000
2016-04-14,48.82183074951172,49.015849214891674,48.566079747723755,48.698365676695715,20877100
